filename,xmin,ymin,xmax,ymax,angle,xloc,yloc,zloc
001806.txt,664,185,748,248,-1.71,2,1,18
001806.txt,630,122,709,225,-1.62,2,1,28
001806.txt,142,190,249,235,2.1,-15,2,26
001806.txt,575,182,612,214,-1.51,0,2,37
001807.txt,654,129,771,227,-1.69,3,1,27
001807.txt,379,184,424,209,1.88,-13,2,46
001808.txt,625,160,666,191,-1.69,3,1,73
001808.txt,12,152,161,249,2.19,-16,2,23
001808.txt,365,176,418,209,1.87,-13,2,44
001809.txt,513,177,548,208,1.65,-4,1,41
001810.txt,0,201,382,374,2.09,-3,1,6
001810.txt,528,182,569,211,1.66,-3,2,39
001811.txt,1033,223,1241,374,-1.25,3,1,3
001811.txt,337,200,526,353,1.78,-2,1,8
001811.txt,680,174,845,248,-0.59,3,1,17
001812.txt,144,195,331,285,1.99,-6,1,13
001812.txt,834,167,1108,320,-1.17,4,1,8
001812.txt,719,173,884,247,-1.04,4,1,15
001812.txt,711,173,842,233,-1.0,4,1,19
001812.txt,706,168,814,222,-0.98,4,1,23
001812.txt,663,161,762,209,-0.98,4,1,30
001812.txt,654,172,730,202,-0.89,4,1,37
001812.txt,644,172,695,193,-0.81,4,1,55
001812.txt,360,176,422,211,1.88,-10,1,36
001812.txt,516,159,553,192,1.75,-6,1,66
001812.txt,402,177,449,207,1.85,-10,1,42
001812.txt,435,180,472,201,1.8,-10,1,49
001812.txt,481,177,511,194,1.8,-10,1,65
001812.txt,344,178,382,203,1.9,-15,1,43
001812.txt,69,180,112,209,1.49,-28,1,39
001813.txt,83,183,208,227,2.29,-18,2,29
001813.txt,303,174,383,209,2.55,-14,1,39
001813.txt,250,181,330,208,2.71,-19,2,45
001813.txt,448,172,522,197,3.07,-8,1,50
001814.txt,0,201,304,369,-0.85,-3,1,3
001814.txt,991,147,1029,217,-1.59,10,0,18
001814.txt,1049,151,1191,197,-0.71,17,0,23
001815.txt,894,0,1241,374,1.43,4,1,7
001815.txt,548,167,588,198,-1.7,-2,1,38
001815.txt,45,167,154,240,1.38,-11,1,16
001815.txt,16,159,121,225,1.36,-15,1,19
001815.txt,465,162,491,186,1.63,-9,0,51
001816.txt,592,175,652,232,-1.56,0,1,21
001816.txt,690,179,747,224,-1.7,3,1,24
001816.txt,904,151,935,186,-1.9,19,0,46
001816.txt,996,165,1085,198,-2.07,19,1,33
001816.txt,1070,151,1181,202,-2.16,19,1,27
001816.txt,1179,126,1241,205,0.83,19,1,23
001817.txt,417,159,460,302,0.21,-2,1,8
001818.txt,665,165,722,196,-1.82,8,2,72
001818.txt,291,188,357,222,1.92,-13,2,34
001818.txt,357,188,395,210,1.88,-16,2,51
001819.txt,520,158,594,303,-3.11,0,1,8
001820.txt,847,181,1241,374,-2.14,3,1,4
001820.txt,689,76,923,290,-1.79,2,1,12
001820.txt,661,177,724,224,1.42,2,1,25
001820.txt,632,183,674,216,-1.68,1,1,34
001820.txt,474,189,512,218,-1.63,-6,2,36
001820.txt,601,181,646,213,-1.84,0,2,41
001821.txt,0,200,254,374,2.25,-4,1,5
001821.txt,290,180,450,281,1.85,-4,1,13
001821.txt,226,183,367,252,1.93,-7,1,18
001822.txt,825,166,886,284,-1.8,3,1,10
001822.txt,245,188,288,299,2.19,-5,1,11
001822.txt,455,177,478,249,1.81,-3,1,18
001822.txt,489,181,505,233,-1.37,-3,1,23
001822.txt,590,177,605,218,-1.39,0,1,31
001823.txt,639,167,678,206,-1.59,2,1,30
001823.txt,533,173,587,206,1.78,-2,1,34
001823.txt,560,170,593,197,1.64,-1,1,41
001824.txt,199,188,291,229,2.04,-15,2,30
001824.txt,364,182,413,210,1.87,-13,2,44
001824.txt,430,150,513,202,1.74,-10,1,55
001824.txt,728,168,743,205,-1.69,6,1,34
001825.txt,929,184,1241,374,-2.37,3,1,3
001825.txt,701,47,1002,314,-1.83,2,1,10
001825.txt,682,165,774,246,-1.72,2,1,18
001825.txt,665,177,733,228,1.41,2,1,23
001825.txt,293,195,319,233,-1.58,-10,2,25
001825.txt,467,186,506,216,-1.62,-6,2,34
001825.txt,601,175,648,208,-1.83,0,1,39
001825.txt,572,181,606,203,-1.76,-1,2,51
001826.txt,580,141,638,210,-1.56,0,2,42
001826.txt,105,203,230,257,2.1,-15,2,24
001827.txt,0,207,225,374,-2.39,-5,1,5
001827.txt,361,171,386,237,-1.44,-7,1,21
001827.txt,720,175,1022,272,-0.29,3,1,11
001828.txt,531,175,578,210,-1.71,-2,1,35
001828.txt,484,181,520,202,-1.82,-7,1,48
001828.txt,402,178,437,194,-2.02,-17,0,66
001829.txt,709,180,836,253,1.92,3,1,17
001829.txt,984,173,1030,203,1.66,20,1,37
001829.txt,791,180,888,233,1.84,7,1,21
001829.txt,870,181,929,219,1.78,11,1,28
001830.txt,1227,164,1241,275,-0.82,10,1,8
001831.txt,563,170,590,188,-1.4,-1,0,59
001831.txt,329,169,398,203,2.05,-12,1,38
001832.txt,301,181,511,329,1.86,-2,1,9
001833.txt,724,111,869,276,1.67,4,1,14
001833.txt,564,171,595,196,-1.67,-1,1,46
001833.txt,489,168,510,188,1.6,-9,1,59
001834.txt,707,169,732,188,-1.65,8,1,54
001834.txt,0,113,246,233,0.45,-17,1,23
001835.txt,716,139,784,302,2.93,1,1,8
001836.txt,377,185,417,205,1.84,-15,2,53
001836.txt,334,187,374,208,1.92,-18,2,52
001836.txt,424,181,463,201,1.8,-12,2,53
001836.txt,947,174,1085,218,2.66,15,1,27
001836.txt,487,169,640,229,0.23,-1,1,22
001836.txt,585,154,697,206,-3.02,1,1,35
001836.txt,2,195,178,253,0.81,-14,2,20
001837.txt,512,181,544,209,1.69,-4,1,39
001837.txt,177,176,247,210,2.08,-21,1,38
001837.txt,240,181,296,207,2.02,-21,2,45
001837.txt,1061,196,1175,236,2.48,23,2,32
001837.txt,288,182,336,205,2.01,-20,2,49
001837.txt,544,181,568,200,1.65,-4,2,57
001837.txt,570,178,621,229,-1.55,0,1,25
001837.txt,83,181,179,216,2.22,-21,1,32
001837.txt,899,188,929,235,-2.02,11,2,26
001837.txt,1169,197,1241,234,-0.76,28,2,33
001838.txt,0,214,165,374,2.19,-6,1,6
001838.txt,1073,238,1241,374,2.08,7,1,5
001838.txt,989,164,1241,311,-0.88,7,1,8
001838.txt,856,178,1076,262,-0.7,6,1,13
001838.txt,901,183,1126,280,2.42,6,1,11
001838.txt,1071,143,1169,211,2.27,15,1,22
001838.txt,546,191,631,243,-1.76,0,1,20
001838.txt,431,146,498,231,-1.58,-6,2,31
001839.txt,200,176,419,259,-2.75,-6,1,15
001839.txt,839,153,931,208,-1.89,11,1,29
001839.txt,903,166,982,204,-1.98,13,1,30
001839.txt,301,182,462,237,-2.85,-6,1,20
001839.txt,340,179,461,228,-2.89,-6,1,23
001840.txt,661,180,728,232,-1.69,2,1,23
001840.txt,818,148,1004,223,2.76,8,1,19
001840.txt,386,205,445,237,-1.31,-6,2,23
001840.txt,414,183,478,229,-1.35,-6,2,28
001840.txt,279,194,400,265,1.92,-6,1,17
001840.txt,766,164,900,212,2.86,7,1,26
001840.txt,470,184,512,214,1.73,-6,2,39
001840.txt,1049,152,1174,193,-0.64,22,0,32
001840.txt,1140,134,1241,194,-0.73,22,0,26
001841.txt,593,180,636,220,-1.57,0,1,30
001841.txt,690,177,786,223,-0.92,4,1,25
001841.txt,660,179,747,213,-0.91,4,1,32
001842.txt,112,186,242,311,2.12,-6,1,10
001842.txt,610,177,638,200,-1.47,1,1,50
001842.txt,479,175,525,209,1.87,-6,2,42
001842.txt,657,174,685,200,-1.6,3,1,46
001843.txt,325,181,476,243,-2.57,-5,1,20
001843.txt,450,187,527,217,-2.33,-5,2,34
001843.txt,540,187,575,212,-1.51,-2,2,40
001843.txt,234,205,344,289,-2.76,-5,1,11
001843.txt,95,204,238,290,-2.71,-6,1,11
001843.txt,646,159,718,227,-1.71,2,1,28
001843.txt,583,186,622,223,-1.56,0,2,32
001844.txt,0,181,160,258,2.95,-12,1,15
001844.txt,363,169,527,224,2.89,-4,1,21
001844.txt,855,158,1024,252,-1.12,6,1,14
001844.txt,908,143,1054,204,2.53,12,1,25
001844.txt,1226,161,1241,221,-0.92,17,1,18
001845.txt,219,189,375,247,-2.76,-8,1,19
001845.txt,307,183,423,232,-2.82,-8,1,24
001845.txt,337,181,444,225,-2.84,-8,1,27
001845.txt,377,176,476,215,-2.85,-8,1,33
001845.txt,433,183,493,211,-3.0,-8,2,43
001845.txt,448,182,512,205,-3.03,-8,2,46
001846.txt,1025,150,1101,293,-0.55,5,1,9
001847.txt,581,177,643,236,-1.55,0,1,21
001847.txt,851,0,1241,343,0.98,6,1,9
001847.txt,739,86,926,234,1.34,6,1,25
001847.txt,704,137,758,199,1.48,8,1,49
001848.txt,520,183,594,234,-1.45,-1,1,21
001848.txt,718,112,855,248,-1.75,3,1,16
001848.txt,694,173,737,206,-1.69,5,1,35
001848.txt,564,179,610,215,-1.47,0,1,30
001848.txt,682,174,706,194,-1.58,6,1,51
001848.txt,819,153,846,250,2.84,4,1,13
001848.txt,351,191,446,248,-2.78,-4,1,16
001849.txt,0,190,349,314,-2.53,-5,1,9
001849.txt,193,187,437,262,-2.87,-5,1,14
001849.txt,1010,166,1241,374,-0.73,4,1,5
001849.txt,1214,175,1241,374,-1.02,5,1,2
001849.txt,978,160,1129,246,-2.08,8,1,14
001849.txt,1078,154,1241,247,-2.25,11,1,14
001850.txt,452,183,556,232,-1.09,-3,1,22
001850.txt,646,175,702,207,-1.22,3,1,35
001850.txt,0,174,47,269,2.67,-13,1,13
001850.txt,264,137,548,295,-0.97,-3,1,12
001850.txt,536,170,570,200,1.73,-4,2,59
001850.txt,650,176,691,202,-1.3,3,1,44
001850.txt,696,174,715,191,-1.52,8,1,62
001851.txt,589,174,623,208,-1.59,0,1,37
001851.txt,457,167,483,187,1.63,-27,2,144
001852.txt,1043,192,1241,344,-2.74,6,1,7
001852.txt,673,190,759,249,-1.81,2,1,19
001852.txt,0,195,230,339,-2.51,-6,1,8
001852.txt,0,192,301,304,-2.61,-6,1,10
001852.txt,204,190,419,263,-2.74,-6,1,15
001852.txt,291,192,445,247,-2.83,-6,2,20
001852.txt,427,188,524,222,0.17,-6,2,33
001852.txt,446,182,512,215,-2.98,-6,2,38
001853.txt,754,180,846,373,2.89,1,1,5
001854.txt,541,174,562,193,-1.49,-5,1,66
001854.txt,578,162,605,191,-1.57,-1,1,76
001855.txt,576,174,653,243,-1.56,0,1,18
001855.txt,0,196,54,325,-0.77,-8,1,7
001855.txt,0,183,317,375,-0.95,-3,1,5
001855.txt,180,187,327,255,-1.13,-8,1,17
001855.txt,351,180,471,259,-1.31,-4,1,16
001855.txt,455,182,512,221,-1.4,-4,1,27
001855.txt,495,179,539,210,-1.44,-4,1,36
001855.txt,507,143,562,201,-1.47,-4,0,49
001855.txt,185,184,300,232,-1.11,-12,1,24
001855.txt,278,183,349,219,-1.19,-12,1,31
001855.txt,414,173,453,200,-1.34,-12,1,51
001855.txt,632,180,651,195,-1.39,3,1,74
001856.txt,268,192,488,324,-1.3,-2,1,9
001856.txt,756,0,1225,374,-2.03,2,1,5
001856.txt,654,169,721,219,-1.71,2,1,23
001856.txt,444,178,530,241,-1.41,-3,1,18
001856.txt,705,169,876,293,-1.81,2,1,11
001856.txt,630,171,661,197,-1.54,2,1,40
001856.txt,671,155,708,181,-1.2,8,0,74
001857.txt,62,180,159,222,-0.95,-20,1,29
001857.txt,485,181,540,219,1.69,-3,1,29
001857.txt,0,157,355,374,2.1,-3,1,6
001857.txt,589,174,627,213,-1.56,0,1,33
001858.txt,581,176,665,253,-1.56,0,1,16
001858.txt,0,185,240,290,-0.99,-8,1,12
001858.txt,415,112,539,229,-1.41,-4,1,27
001858.txt,290,166,368,212,-1.2,-12,1,31
001858.txt,679,183,710,200,-1.3,7,1,61
001859.txt,363,186,476,256,1.85,-4,1,17
001859.txt,1219,239,1241,374,-2.65,3,1,1
001859.txt,851,181,1207,374,-2.08,3,1,7
001859.txt,769,183,926,284,-1.83,3,1,12
001859.txt,433,183,513,233,1.8,-4,1,23
001859.txt,727,179,823,246,-1.76,3,1,18
001859.txt,470,183,535,222,1.77,-4,1,28
001859.txt,539,178,572,203,1.71,-3,1,44
001860.txt,0,174,122,318,-2.4,-8,1,9
001860.txt,0,185,254,290,-2.57,-8,1,12
001860.txt,146,180,342,259,3.04,-8,1,16
001860.txt,193,179,364,252,2.94,-8,1,19
001860.txt,312,179,393,223,3.02,-8,1,24
001860.txt,456,178,496,208,1.77,-7,1,39
001861.txt,49,194,299,313,2.02,-6,1,11
001861.txt,408,181,571,239,2.37,-3,1,21
001862.txt,0,163,251,374,-2.44,-5,1,6
001862.txt,785,0,1185,374,-1.94,3,1,6
001862.txt,690,166,762,229,1.43,3,1,22
001862.txt,666,172,705,206,-1.66,3,1,38
001862.txt,547,177,578,204,1.64,-2,1,44
001862.txt,587,174,618,196,-1.45,0,1,55
001863.txt,585,177,611,203,-1.57,0,2,48
001863.txt,426,177,460,205,1.75,-13,2,57
001864.txt,733,154,798,297,2.94,2,1,8
001865.txt,553,174,589,201,-1.45,-1,1,41
001866.txt,253,0,255,374,2.84,-3,1,0
001866.txt,427,187,505,214,-3.0,-8,2,42
001867.txt,867,207,1241,374,-2.17,2,1,3
001867.txt,694,183,824,270,1.37,2,1,14
001867.txt,381,182,501,263,1.77,-3,1,14
001867.txt,672,179,748,234,-1.71,2,1,20
001867.txt,659,176,719,221,1.45,2,1,24
001867.txt,776,165,864,196,2.81,11,1,37
001868.txt,907,189,1241,374,-2.28,2,1,3
001868.txt,138,208,394,354,-1.21,-4,1,9
001868.txt,699,182,826,275,-1.78,2,1,13
001868.txt,375,185,485,262,-1.34,-4,2,18
001868.txt,477,185,525,224,1.7,-4,2,32
001868.txt,567,179,577,203,1.64,-2,2,56
001868.txt,579,179,588,202,1.6,-2,2,57
001868.txt,513,185,546,209,1.68,-5,2,48
001868.txt,653,178,706,221,-1.68,2,1,29
001869.txt,606,161,656,207,-1.5,1,2,51
001869.txt,175,187,292,243,2.04,-13,2,26
001870.txt,685,166,714,236,-1.47,2,1,19
001870.txt,1196,154,1241,296,-2.31,7,1,8
001870.txt,1055,182,1188,301,2.53,5,1,8
001870.txt,993,186,1114,282,2.62,6,1,9
001870.txt,0,147,41,257,0.79,-10,1,12
001870.txt,152,183,296,230,-2.54,-12,1,23
001871.txt,519,182,559,212,1.67,-3,1,38
001872.txt,865,173,1241,374,-2.11,3,1,5
001872.txt,416,125,531,240,1.73,-3,1,19
001872.txt,666,172,728,221,-1.67,2,1,23
001872.txt,623,165,655,196,-1.63,1,1,48
001872.txt,556,172,575,188,-1.49,-4,1,72
001873.txt,766,177,798,254,1.81,3,1,16
001873.txt,729,184,749,240,1.72,3,1,20
001874.txt,755,196,1022,374,-1.88,2,1,7
001874.txt,709,182,855,282,-1.8,2,1,12
001874.txt,554,178,578,198,1.63,-3,1,53
001874.txt,674,178,737,229,-1.71,2,1,23
001874.txt,655,173,711,219,-1.69,2,1,27
001874.txt,639,174,674,202,-1.67,2,1,41
001874.txt,370,185,426,205,0.3,-17,2,61
001874.txt,720,163,731,207,-1.72,4,1,29
001875.txt,585,176,602,189,-1.58,-1,1,71
001875.txt,12,190,259,296,2.13,-7,1,12
001875.txt,497,177,525,197,1.68,-7,1,58
001876.txt,578,175,636,231,-1.55,0,1,22
001876.txt,662,177,695,204,-1.65,3,1,39
001876.txt,881,169,931,192,-1.93,19,1,47
001876.txt,963,146,1008,193,1.05,19,1,37
001877.txt,0,201,303,369,-0.86,-3,1,3
001877.txt,991,147,1029,217,-1.6,10,0,18
001877.txt,720,162,860,209,-0.13,6,0,24
001877.txt,444,171,474,194,1.63,-9,0,46
001877.txt,306,175,362,206,1.84,-15,1,39
001878.txt,0,213,359,374,2.1,-3,1,6
001878.txt,589,186,632,211,-1.88,0,2,42
001878.txt,795,179,934,236,3.04,7,1,20
001878.txt,967,181,1146,240,2.76,11,1,19
001878.txt,548,183,595,204,2.46,-3,2,57
001879.txt,380,154,416,236,-2.61,-4,1,16
001879.txt,399,156,435,234,-2.64,-4,1,16
001879.txt,703,157,855,227,2.28,5,1,20
001880.txt,583,176,642,233,-1.57,0,1,22
001880.txt,781,161,823,229,-1.88,5,1,20
001881.txt,600,156,630,188,-1.56,0,1,69
001881.txt,422,179,451,197,1.81,-16,2,68
001881.txt,673,164,684,192,-1.66,4,1,49
001882.txt,0,209,352,374,2.19,-3,1,4
001882.txt,482,190,593,264,1.88,-1,1,16
001882.txt,748,169,795,200,-1.35,9,1,43
001882.txt,907,169,1029,206,-0.04,14,1,29
001883.txt,0,192,76,238,2.25,-20,2,24
001883.txt,87,185,186,222,2.12,-20,2,32
001883.txt,175,184,240,215,2.06,-20,2,37
001883.txt,230,182,287,208,2.04,-20,2,42
001883.txt,268,183,321,205,2.06,-20,2,47
001883.txt,336,180,369,198,1.91,-20,2,58
001884.txt,593,170,627,203,-1.57,0,1,38
001884.txt,696,157,767,189,-1.94,11,1,71
001884.txt,428,152,479,197,1.75,-13,1,60
001885.txt,221,181,312,214,2.31,-17,2,37
001885.txt,390,173,455,201,2.53,-12,1,47
001885.txt,501,169,567,192,3.06,-5,1,56
001886.txt,623,175,662,214,-1.58,1,1,30
001886.txt,498,182,561,221,1.79,-3,1,29
001886.txt,531,180,570,211,1.65,-2,1,35
001887.txt,138,179,414,349,1.99,-4,1,9
001887.txt,505,168,552,212,1.69,-3,1,32
001888.txt,0,201,303,369,-0.86,-3,1,3
001888.txt,991,147,1029,217,-1.6,10,0,18
001888.txt,441,173,472,198,1.61,-9,1,46
001889.txt,651,167,675,189,-1.69,5,1,70
001889.txt,724,175,771,198,-2.15,9,1,47
001890.txt,578,173,608,197,-1.58,0,1,40
001890.txt,599,160,615,183,-1.57,0,1,74
001891.txt,595,175,638,216,-1.58,0,1,29
001891.txt,1202,161,1241,374,-1.58,4,1,4
001891.txt,909,169,1213,358,-1.27,4,1,7
001891.txt,778,176,999,290,-1.17,4,1,11
001891.txt,728,169,897,261,-1.1,4,1,14
001891.txt,709,173,859,240,-1.0,4,1,18
001891.txt,679,174,778,212,-0.85,4,1,28
001891.txt,504,181,532,202,1.71,-6,2,50
001891.txt,659,173,732,202,-0.8,4,1,39
001891.txt,645,174,705,197,-0.87,4,1,46
001891.txt,638,169,689,192,-0.92,4,1,60
001891.txt,478,175,506,194,1.75,-10,1,66
001891.txt,457,177,475,191,1.76,-14,1,74
001892.txt,413,177,470,197,2.52,-13,1,59
001892.txt,486,174,531,191,3.03,-9,1,71
001893.txt,572,173,615,212,-1.57,0,1,31
001893.txt,0,187,327,347,-1.06,-5,1,8
001893.txt,186,168,331,250,-1.13,-8,1,17
001893.txt,352,146,467,255,-1.31,-4,1,16
001893.txt,404,145,505,236,-1.37,-4,1,21
001893.txt,308,184,386,227,-1.23,-8,1,24
001893.txt,510,180,541,202,-1.48,-5,1,48
001893.txt,526,163,555,194,-1.51,-5,0,60
001893.txt,75,184,231,246,-1.02,-11,1,19
001894.txt,1096,185,1146,223,-1.53,21,1,30
001895.txt,198,186,338,234,-0.64,-10,1,23
001895.txt,121,170,275,227,2.58,-15,1,27
001895.txt,951,159,992,270,-1.86,5,1,11
001895.txt,430,179,514,215,-0.85,-6,1,31
001895.txt,443,179,507,206,2.2,-7,1,41
001895.txt,570,174,609,197,1.93,-1,1,56
001895.txt,631,172,652,192,1.67,3,1,72
001895.txt,570,177,624,204,-1.05,0,1,42
001895.txt,732,174,757,190,-1.27,12,1,68
001896.txt,415,179,505,238,1.78,-4,1,20
001896.txt,280,176,326,201,-1.15,-20,1,47
001896.txt,315,175,361,198,1.96,-19,1,52
001896.txt,585,174,623,211,-1.55,0,1,33
001897.txt,649,177,795,276,-1.9,1,1,12
001897.txt,550,180,610,219,-1.8,-1,1,27
001897.txt,496,174,561,201,2.5,-4,1,42
001897.txt,349,177,405,276,1.76,-4,1,12
001897.txt,604,172,674,201,-0.82,1,1,39
001897.txt,658,171,720,198,-0.95,4,1,42
001897.txt,715,172,762,195,-0.94,8,1,45
001898.txt,0,117,352,374,1.82,-3,1,7
001898.txt,377,179,435,229,-1.49,-7,1,25
001898.txt,576,179,638,231,-1.72,0,1,23
001898.txt,553,180,608,223,-1.72,-1,1,27
001898.txt,398,153,453,211,1.67,-8,1,35
001898.txt,532,179,563,207,-1.6,-3,1,40
001898.txt,508,171,532,194,-1.64,-8,1,65
001898.txt,593,179,698,255,-1.78,0,1,16
001899.txt,549,173,573,195,1.63,-3,1,59
001900.txt,536,186,568,211,1.64,-3,2,45
001901.txt,605,137,669,202,-1.48,1,1,44
001901.txt,333,178,377,201,1.95,-18,2,52
001901.txt,361,180,402,199,1.93,-18,2,57
001902.txt,396,141,439,303,0.25,-2,1,8
001903.txt,305,188,450,236,0.31,-8,2,25
001904.txt,859,229,966,305,-1.67,4,1,9
001904.txt,690,176,737,209,1.71,4,1,34
001904.txt,832,172,864,201,1.54,13,1,41
001904.txt,740,176,773,198,1.7,10,1,49
001905.txt,949,177,1241,277,-0.36,8,1,12
001905.txt,77,177,300,256,0.73,-8,1,15
001906.txt,296,177,339,198,2.0,-21,1,53
001906.txt,574,173,615,214,-1.56,0,1,31
001907.txt,0,209,155,268,2.21,-15,2,20
001907.txt,278,195,363,233,1.96,-12,2,31
001907.txt,1146,183,1241,255,2.52,15,1,16
001907.txt,207,200,283,233,2.02,-18,2,37
001907.txt,370,190,411,216,1.84,-15,2,49
001908.txt,574,188,633,238,-1.61,0,1,22
001908.txt,142,188,331,294,1.18,-6,1,11
001908.txt,306,204,510,331,-1.33,-2,1,9
001908.txt,426,190,524,273,-1.46,-2,1,15
001908.txt,352,187,462,237,0.94,-6,1,21
001908.txt,538,186,568,209,-1.5,-3,2,42
001908.txt,1182,195,1241,374,-2.33,2,1,2
001908.txt,803,200,1241,374,-2.01,2,1,5
001908.txt,718,201,922,328,-1.82,2,1,10
001908.txt,687,183,786,262,-1.78,2,1,16
001908.txt,634,187,675,219,-1.67,2,2,34
001908.txt,241,187,316,219,2.0,-15,2,34
001908.txt,578,184,616,219,-1.57,0,2,34
001908.txt,90,185,206,230,2.16,-15,1,24
001909.txt,0,203,130,306,1.74,-9,2,12
001909.txt,1054,154,1240,249,1.25,9,1,13
001909.txt,914,161,1055,248,1.37,7,1,15
001909.txt,381,183,438,221,-1.69,-8,1,29
001909.txt,554,165,651,207,-2.87,0,1,31
001909.txt,187,185,230,215,1.68,-22,2,39
001909.txt,346,175,371,197,-1.6,-21,2,61
001909.txt,618,135,1026,374,-2.21,1,1,8
001909.txt,479,190,616,268,-1.92,-1,1,15
001910.txt,445,176,484,287,-1.67,-2,1,10
001910.txt,406,171,446,291,-1.54,-2,1,10
001910.txt,708,161,742,242,1.15,2,1,17
001910.txt,748,160,777,242,1.05,3,1,17
001910.txt,852,178,883,229,1.84,7,1,20
001910.txt,374,168,405,245,0.27,-4,1,15
001911.txt,545,148,602,306,1.58,0,1,8
001911.txt,27,156,93,307,1.02,-6,1,8
001912.txt,521,158,556,234,-2.68,-1,1,17
001912.txt,0,176,54,197,-2.41,-43,1,52
001913.txt,513,178,543,200,1.65,-5,1,52
001914.txt,575,175,633,231,-1.55,0,1,22
001914.txt,658,176,688,202,-1.65,3,1,42
001914.txt,822,156,843,182,-1.8,19,0,63
001914.txt,865,168,911,190,-1.91,19,1,50
001914.txt,896,160,947,191,-1.95,19,1,44
001914.txt,937,146,978,190,1.08,19,0,40
001915.txt,1039,160,1085,287,1.01,6,1,9
001916.txt,373,188,505,281,1.79,-3,1,13
001916.txt,1062,198,1241,374,-2.58,2,1,1
001916.txt,782,177,1241,374,-2.0,2,1,6
001916.txt,729,172,895,315,-1.88,2,1,9
001916.txt,657,176,716,227,-1.68,2,1,24
001916.txt,342,186,422,216,0.28,-12,2,39
001916.txt,234,187,324,218,0.43,-18,2,39
001916.txt,628,178,653,199,-1.65,2,1,53
001916.txt,845,153,888,268,-1.9,4,1,11
001917.txt,641,175,665,198,-1.57,3,1,50
001917.txt,1013,72,1241,374,-2.32,2,1,2
001917.txt,708,174,777,234,-1.7,4,1,22
001918.txt,566,178,617,228,-1.56,0,1,25
001918.txt,401,189,460,227,1.8,-7,2,29
001918.txt,512,182,550,211,1.67,-4,2,39
001918.txt,180,188,231,247,2.05,-12,2,22
001919.txt,843,202,1241,374,-2.13,3,1,5
001919.txt,715,191,869,300,-1.84,2,1,11
001919.txt,664,189,768,265,-1.77,2,1,16
001919.txt,642,190,715,242,-1.72,2,1,22
001919.txt,435,196,508,248,1.73,-4,2,23
001919.txt,463,194,511,236,1.67,-4,2,28
001919.txt,481,194,525,228,1.68,-4,2,33
001920.txt,800,162,829,219,-1.78,6,1,24
001920.txt,380,181,427,205,1.89,-13,2,47
001921.txt,0,206,262,374,2.16,-5,1,7
001921.txt,999,192,1241,374,2.57,3,1,5
001921.txt,1152,199,1241,374,2.85,3,1,3
001921.txt,533,189,572,224,1.65,-2,2,34
001921.txt,548,174,581,212,1.62,-3,2,50
001921.txt,650,185,750,221,-0.11,4,2,33
001921.txt,632,182,706,213,-0.0,3,2,41
001921.txt,570,180,593,203,1.62,-2,2,70
001921.txt,403,172,526,278,1.75,-3,1,15
001922.txt,570,124,645,215,-1.57,0,1,33
001922.txt,0,193,99,234,2.25,-23,2,30
001922.txt,72,188,164,223,2.17,-23,2,34
001922.txt,160,187,228,219,2.1,-23,2,40
001922.txt,211,189,269,213,2.06,-23,2,45
001923.txt,367,154,442,310,-2.79,-2,1,8
001924.txt,900,181,1241,374,-2.13,3,1,5
001924.txt,802,151,1027,310,-1.81,4,1,10
001924.txt,784,170,847,230,-1.61,5,1,21
001924.txt,779,148,844,208,-1.39,9,1,33
001925.txt,554,173,628,241,-1.57,0,1,19
001925.txt,23,0,502,375,-1.2,-3,1,8
001925.txt,461,184,530,231,-1.45,-3,1,22
001925.txt,491,178,544,216,-1.46,-3,1,29
001925.txt,513,175,554,210,-1.48,-3,1,36
001926.txt,430,164,546,271,1.74,-2,1,14
001926.txt,871,185,985,374,1.46,2,1,6
001926.txt,0,211,321,374,2.26,-2,1,3
001926.txt,721,184,821,246,-1.77,3,1,18
001926.txt,774,186,939,293,1.31,3,1,12
001926.txt,558,176,592,208,1.61,-1,1,36
001926.txt,492,179,565,238,1.7,-2,1,20
001926.txt,715,182,781,233,-1.74,4,1,23
001926.txt,683,178,726,211,-1.71,4,1,35
001927.txt,1021,163,1241,279,-0.48,9,1,11
001927.txt,98,177,295,255,0.68,-8,1,15
001928.txt,575,180,611,213,-1.57,0,1,37
001928.txt,185,191,337,264,-1.15,-7,1,16
001928.txt,338,193,488,288,-1.32,-3,1,13
001928.txt,337,186,419,232,-1.27,-7,1,25
001928.txt,451,186,512,224,-1.41,-5,1,28
001928.txt,0,191,52,271,-0.82,-12,1,12
001928.txt,163,190,274,237,-1.09,-12,1,23
001928.txt,263,182,343,223,-1.18,-12,1,30
001929.txt,286,202,457,323,1.86,-3,2,11
001929.txt,708,189,885,312,-1.84,2,1,10
001929.txt,668,195,776,270,-1.77,2,1,16
001929.txt,442,197,505,250,1.71,-4,2,23
001929.txt,473,201,528,243,1.7,-4,2,27
001929.txt,659,194,731,248,-1.72,2,2,23
001929.txt,653,192,704,234,-1.69,2,2,28
001929.txt,812,176,903,219,2.97,12,2,35
